"","Artist.Reputation","Height","Material","Base.Shipping.Price","International","Express.Shipment","Installation.Included","Transport","Fragile","Customer.Information","Weight_log","Price_of_Sculpture_log","Cost_log"
"946",0.84,14,"High_segment",60.08,"No","No","No","unknown","No","Working Class",8.02731225331902,5.62130625283196,7.63378582637679
"947",0.2,43,"Low_segment",52.51,"Yes","No","Yes","unknown","Yes","Working Class",9.4869867748077,3.49771894865278,6.45494695936345
"948",0.49,23,"unknown",16.1,"No","No","No","Waterways","No","Wealthy",8.40893960597598,2.89369954798884,5.69759671556911
"949",0.75,21,"Low_segment",21.3,"Yes","Yes","No","Airways","No","Wealthy",6.60394382460047,1.45628673293993,6.37766188485849
"950",0.54,25,"High_segment",35.75,"Yes","No","No","Waterways","No","Working Class",11.7027852048025,6.01432621625124,7.73963343587173
"952",0.69,9,"High_segment",57.25,"No","No","No","Roadways","No","Working Class",9.09773142759353,2.41858876875035,6.45439635486447
"953",0.97,7,"Low_segment",23.7,"Yes","Yes","Yes","Airways","No","Working Class",3.66356164612965,1.65057985576528,6.21608700430159
"954",0.62,19,"High_segment",43.35,"Yes","No","Yes","Waterways","No","Working Class",11.5085760198324,6.32148746004929,8.67818896149544
"955",0.14,17,"High_segment",82.72,"No","No","No","Roadways","No","Working Class",11.4314659207243,5.05999672363398,6.45905902668169
"956",0.45,27,"Low_segment",15.89,"Yes","No","Yes","unknown","Yes","Working Class",8.42332197580617,2.63691217326887,6.31837334231037
"957",0.44,20,"Medium_segment",83.13,"Yes","Yes","Yes","Airways","No","Wealthy",8.83083536553755,2.35801979988215,6.9442222039388
"958",0.6,25,"High_segment",60.52,"No","No","Yes","Airways","No","Working Class",12.4509816025126,6.44637040136202,9.24420252287566
"959",0.67,7,"unknown",22.68,"No","No","Yes","unknown","No","Working Class",5.91079664404053,1.27536280041261,5.70594679748558
"960",0.45,6,"unknown",22.77,"Yes","No","Yes","Waterways","No","Working Class",4.57471097850338,1.29198368164865,5.47888739030318
"961",0.68,35,"Medium_segment",76.83,"Yes","Yes","Yes","Airways","No","Working Class",10.9712797438644,3.89406268005115,8.16384983443056
"962",0.81,12,"unknown",24.2,"Yes","No","Yes","Airways","No","Working Class",8.02731225331902,1.47704872438835,6.11743618666992
"963",0.45,12,"Medium_segment",16.3,"Yes","No","No","unknown","No","Working Class",7.23633934275434,2.45014265735166,5.87020045961494
"964",0.59,17,"unknown",92.48,"No","No","No","Roadways","No","Working Class",9.34049105644123,3.7855523413742,7.18579602283464
"965",0.43,18,"Low_segment",10.2,"Yes","Yes","No","Airways","No","Wealthy",5.11799381241676,1.89160480419777,5.19871800132528
"966",0.7,30,"Medium_segment",85.94,"No","No","Yes","Roadways","No","Working Class",8.02731225331902,6.07849050732461,8.77378544521874
"967",0.89,7,"Medium_segment",15.63,"Yes","No","No","Roadways","No","Working Class",6.12686918411419,1.31103187661934,5.89302447429473
"968",0.45,46,"Medium_segment",80.51,"No","No","No","Roadways","No","Wealthy",10.9335532986691,5.1054605078387,8.47992321433952
"969",0.45,27,"unknown",81.8,"Yes","No","No","unknown","No","Working Class",12.6948612275542,7.68445285423602,9.11366756421592
"970",0.89,20,"Low_segment",23.57,"Yes","No","No","Waterways","No","Working Class",7.36264527041782,2.58097411853423,6.78101222195424
"971",0.88,10,"Medium_segment",18.74,"No","No","Yes","unknown","No","Working Class",6.45990445437753,1.15057202759882,6.03445219490742
"972",0.78,26,"Low_segment",23.66,"No","No","Yes","unknown","Yes","Wealthy",7.90912218321141,3.11529150861163,6.70587162596209
"973",0.22,4,"Medium_segment",17.61,"Yes","No","No","Waterways","No","Working Class",5.61312810638807,1.87487437593856,5.16255491553404
"974",0.45,27,"Medium_segment",59.79,"Yes","No","No","Waterways","No","Working Class",9.251962046667,3.38405122282718,6.51712459470743
"976",0.45,26,"unknown",12.16,"Yes","No","No","Waterways","No","Working Class",6.62671774924902,1.78339121955754,4.86707280545239
"977",0.99,37,"Medium_segment",55.51,"No","No","No","Roadways","No","Working Class",9.2037184956673,3.32467624375441,7.95047776055309
"978",0.8,20,"Medium_segment",85.37,"Yes","No","Yes","unknown","No","Working Class",8.84332645024227,4.15825788796575,8.22189552715241
"979",0.45,44,"Medium_segment",52.56,"Yes","No","No","Waterways","No","Working Class",11.2139262613525,5.38307203241285,7.3917419383919
"980",0.45,14,"High_segment",56.29,"Yes","No","No","unknown","No","Working Class",10.4300782518805,5.0515212865686,6.7198220059206
"981",0.5,32,"Low_segment",14.35,"No","No","No","Waterways","No","Working Class",6.30261897574491,1.42310833424261,5.32007885832955
"982",0.51,20,"Low_segment",19.5,"Yes","No","No","Roadways","Yes","Working Class",6.98286275146894,1.54756250871601,5.68883802727038
"984",0.04,8,"High_segment",53.54,"No","Yes","Yes","Airways","No","Working Class",8.71637186527662,1.43270073393405,5.77203284833765
"985",0.78,24,"Low_segment",21,"No","No","Yes","Airways","Yes","Working Class",8.02731225331902,1.63315443905142,6.51809954160573
"986",0.48,40,"High_segment",39.35,"Yes","No","No","unknown","Yes","Working Class",14.3006884731809,8.25215154596087,9.26960972288657
"987",0.76,20,"Low_segment",23.36,"No","No","Yes","unknown","Yes","Working Class",6.89264164117209,1.7404661748405,6.49016192007399
"988",0.78,19,"Low_segment",15.05,"No","Yes","Yes","Roadways","No","Wealthy",5.96357934361845,1.72455071953461,6.16703419430854
"989",0.36,37,"Medium_segment",76.2,"No","No","No","Roadways","No","Working Class",10.7078853678938,5.32359517373231,7.15370869602086
"990",0.04,34,"Low_segment",22.2,"No","Yes","No","Roadways","No","Wealthy",7.4593388952203,1.47932922708708,5.02440669818017
"991",0.62,21,"Low_segment",13.76,"Yes","Yes","No","unknown","No","Working Class",5.99396142730657,1.37371557891303,5.68738205328842
"992",0.45,20,"Medium_segment",56.31,"No","No","No","unknown","No","Working Class",8.56560233062392,2.45100509811232,5.76509705447529
"993",0.39,23,"Low_segment",22.19,"No","Yes","Yes","Airways","No","Wealthy",7.67275789664251,2.26176309847379,6.04408071611094
"994",0.45,12,"Medium_segment",22.33,"No","Yes","Yes","unknown","No","Wealthy",7.1276936993474,1.79674701073909,5.96635184629291
"995",0.77,17,"Medium_segment",87.61,"No","No","No","unknown","No","Working Class",8.02731225331902,4.26112937986693,8.37258814009915
"996",0.3,38,"Medium_segment",38.76,"No","No","Yes","unknown","No","Working Class",11.0145717426996,5.0817769663674,6.46682878259581
"997",0.36,6,"unknown",19.39,"No","No","No","Airways","No","Working Class",6.31896811374643,1.71379792775834,5.30668228287966
"998",0.44,37,"Low_segment",18.48,"Yes","Yes","No","Airways","No","Working Class",6.88653164253051,1.44456326924387,5.7947194696483
"999",0.43,20,"High_segment",72.53,"No","Yes","Yes","unknown","No","Working Class",8.02731225331902,4.77937556217979,6.792714729271
"1000",0.53,8,"Low_segment",15.55,"No","No","No","unknown","No","Wealthy",4.53259949315326,1.86717610851281,5.31389539651135
"1001",0.45,33,"High_segment",79.61,"No","No","Yes","Roadways","No","Working Class",13.3419213080571,5.71959020486171,7.15089751680304
"1003",0.14,39,"Low_segment",63.89,"No","No","Yes","Roadways","Yes","Working Class",8.68440111040014,2.15524450509534,6.23142588334835
"1004",0.45,42,"Medium_segment",33.69,"No","No","Yes","unknown","No","Working Class",11.7977208750182,4.33558994890029,8.21597728168153
"1005",0.1,21,"Low_segment",24.4,"No","No","Yes","Roadways","No","Working Class",7.28276117960559,1.66770682055808,5.2487068659947
"1006",0.36,19,"Low_segment",11.46,"No","No","No","Roadways","No","Working Class",6.22059017009974,1.93730177451871,5.14329964428143
"1007",0.3,41,"Low_segment",60.2,"Yes","Yes","No","unknown","Yes","Wealthy",9.49228099379885,3.44201937618241,6.7844118127451
"1008",0.34,35,"Medium_segment",55.75,"Yes","No","Yes","Waterways","No","Working Class",9.38227483588365,4.03530202158832,6.69420308320608
"1009",0.33,27,"unknown",96.14,"Yes","No","No","Airways","No","Wealthy",12.9661702799281,6.96758899988359,8.33044906948203
"1010",0.73,13,"Low_segment",20.84,"No","Yes","No","unknown","No","Working Class",8.02731225331902,1.65057985576528,5.99480894835837
"1011",0.06,29,"Low_segment",14.98,"Yes","No","No","Waterways","No","Working Class",7.38398945797851,1.33500106673234,4.87267506100105
"1012",0.05,18,"High_segment",68.01,"Yes","Yes","Yes","Airways","No","Wealthy",12.2137133806261,5.21927415920758,7.34326450843868
"1013",0.27,21,"Low_segment",19.68,"No","No","Yes","Roadways","No","Wealthy",6.02586597382531,1.60140574073684,5.36695684226472
"1014",0.45,25,"unknown",65.73,"No","Yes","Yes","unknown","No","Wealthy",12.350134027706,4.98429131875665,6.92320531020558
"1015",0.05,13,"Low_segment",24.2,"No","No","No","Waterways","No","Working Class",4.67282883446191,1.27536280041261,4.83158836983596
"1016",0.66,27,"High_segment",30.23,"Yes","No","No","Roadways","No","Working Class",8.02731225331902,7.91088403948863,9.05409817311373
"1017",0.35,20,"Medium_segment",28.9,"No","No","No","Roadways","No","Working Class",8.02731225331902,2.24601474150565,5.9327755507593
"1018",0.98,17,"Low_segment",18.88,"No","No","Yes","unknown","No","Working Class",6.5206211275587,1.80828877117927,7.01805258859471
"1019",0.29,25,"Medium_segment",66.69,"No","No","Yes","Waterways","No","Wealthy",9.69547888880619,4.27736032244553,6.93869177254772
"1020",0.06,5,"Medium_segment",18.32,"No","No","Yes","Waterways","No","Working Class",4.86753445045558,1.57484646766448,5.06783444784706
"1021",0.1,24,"High_segment",99.56,"Yes","No","No","Waterways","No","Working Class",13.6788370913341,7.93794596153159,7.96691962868314
"1022",0.82,15,"High_segment",33.55,"Yes","No","Yes","Waterways","No","Working Class",10.7922631923696,4.1543415361284,7.92410851681282
"1023",0.45,15,"Medium_segment",15.92,"Yes","No","Yes","unknown","No","Working Class",8.02731225331902,1.24415459395877,6.12415808883345
"1024",0.32,25,"Medium_segment",70.06,"No","No","No","Roadways","No","Working Class",10.2651400876876,4.64140567857019,6.68702132226173
"1025",0.19,40,"Medium_segment",88.48,"No","No","No","Airways","No","Working Class",11.5132454137811,4.84662505707355,7.13093882949637
"1026",0.16,35,"Medium_segment",29.97,"Yes","Yes","No","unknown","No","Working Class",8.02731225331902,3.38065448043083,5.82800399795495
"1027",0.77,17,"High_segment",60.38,"No","Yes","No","Roadways","No","Wealthy",12.0356282748821,5.72616347443777,8.27125940434484
"1028",0.45,19,"Low_segment",13.41,"No","Yes","No","unknown","No","Working Class",5.79909265446053,1.59736533119983,5.22213801980922
"1029",0.22,20,"unknown",86.19,"No","No","Yes","Roadways","No","Working Class",11.1317382493216,5.51463769251412,6.98508662191846
"1030",0.37,19,"Low_segment",16.32,"Yes","No","No","Roadways","No","Wealthy",5.17048399503815,1.47247205736094,5.37180014330784
"1031",0.6,20,"Low_segment",19.34,"No","Yes","No","unknown","No","Working Class",4.27666611901606,1.1999647829284,5.34376862945195
"1033",0.9,39,"Medium_segment",94.8,"No","No","No","Roadways","No","Wealthy",9.27246974344173,4.19056341996264,8.86434251030152
"1035",0.47,11,"High_segment",67.02,"No","Yes","Yes","Roadways","No","Working Class",10.0155207562119,2.4706386779903,6.69133904841735
"1036",0.67,20,"Low_segment",12.79,"Yes","No","Yes","Waterways","No","Working Class",5.4380793089232,1.7732559976635,5.64576486828663
"1037",0.45,43,"Low_segment",59.34,"No","Yes","Yes","Airways","Yes","Wealthy",10.1936540362808,4.12293201907401,7.46888420725737
"1038",0.4,23,"Low_segment",10.34,"No","Yes","No","Airways","No","Wealthy",7.02997291170639,1.14740245283754,5.25138297935882
"1039",0.01,14,"Low_segment",23.22,"No","Yes","Yes","unknown","No","Working Class",4.85203026391962,1.42791603581071,4.97293342691224
"1040",0.45,13,"High_segment",83.96,"No","Yes","Yes","unknown","No","Wealthy",10.0684509917839,4.61194717026711,7.57854948286786
"1041",0.99,18,"Medium_segment",27.98,"No","No","No","Roadways","No","Working Class",8.92651750985012,2.88256357544835,6.87038565151213
"1042",0.8,46,"Low_segment",62.93,"No","Yes","Yes","Airways","Yes","Working Class",8.75352933651643,3.42165339022954,8.15125836392502
"1043",0.56,18,"High_segment",94.79,"No","No","Yes","unknown","No","Working Class",11.0371290901236,5.25405195025002,7.260557734507
"1044",0.07,20,"Medium_segment",19.94,"Yes","No","No","Waterways","No","Working Class",8.48280876455441,1.90210752639692,5.11361297305229
"1045",0.69,32,"Medium_segment",56.84,"No","No","No","unknown","No","Wealthy",10.7726447472762,4.32691025211521,8.15030050944565
"1046",0.52,19,"High_segment",62.06,"No","No","Yes","Roadways","No","Working Class",10.5488615516244,4.91917768360742,6.83279463571539
"1047",0.66,46,"Low_segment",19.59,"No","No","Yes","Roadways","No","Working Class",8.02731225331902,1.7281094421516,6.4585263534328
"1048",0.37,24,"Low_segment",16.7,"No","No","Yes","Roadways","No","Working Class",7.11558212618445,1.21194097397511,5.39644176454124
"1049",0.38,26,"Low_segment",14.18,"No","No","Yes","Airways","No","Wealthy",7.85593219971861,1.78339121955754,5.65213824150386
"1050",0.62,23,"Medium_segment",42.88,"No","No","No","unknown","No","Working Class",9.44169015983749,4.4254452550414,7.82939169718104
"1051",0.01,29,"Low_segment",12.36,"No","Yes","No","Airways","No","Working Class",7.5847730776122,1.86097453824953,4.84929214368749
"1052",0.45,23,"unknown",98.91,"No","No","No","Waterways","No","Working Class",9.48204548990482,3.96802519554343,6.30549030739932
"1053",0.52,17,"Low_segment",13.07,"No","Yes","Yes","Airways","No","Wealthy",5.09375020080676,1.57484646766448,5.48935086394401
"1054",0.45,33,"Low_segment",10.78,"Yes","No","Yes","Waterways","No","Working Class",6.15485809401642,1.70110510095992,5.09870721961654
"1055",0.19,26,"unknown",45.81,"Yes","Yes","No","Airways","Yes","Working Class",8.02731225331902,1.47017584510059,6.08080238246018
"1056",0.78,26,"Medium_segment",34.22,"No","No","Yes","Airways","No","Working Class",10.1905819523422,5.04593808579864,7.33055592132595
"1057",0.18,25,"Medium_segment",38.01,"Yes","No","Yes","unknown","No","Working Class",9.85760066976365,4.13404592907365,6.14066011346983
"1058",0.7,7,"Medium_segment",11.64,"No","No","No","Roadways","No","Working Class",6.25958146406492,1.48839958405704,5.38824947404864
"1059",0.45,18,"Low_segment",21.53,"No","Yes","Yes","Airways","No","Wealthy",5.23644196282995,1.6467336971778,5.54431770000517
"1060",0.51,26,"Medium_segment",92.39,"No","No","No","Roadways","No","Working Class",9.49859727917881,3.91740847770448,7.11248228194876
"1061",0.53,20,"Medium_segment",34.14,"No","No","No","Roadways","No","Working Class",8.68676717538769,2.35137525716348,5.95134543051115
"1062",0.26,20,"Medium_segment",86.08,"Yes","No","Yes","Waterways","No","Working Class",10.4869314680041,4.64275494631536,6.78131865883348
"1063",0.65,20,"Low_segment",20.78,"No","Yes","No","unknown","Yes","Working Class",7.8898337513943,2.92852352386054,6.26166342529791
"1064",0.88,12,"High_segment",98.14,"No","Yes","Yes","Roadways","No","Working Class",10.1816115921758,3.34779660493504,7.7283233459917
"1065",0.64,26,"Low_segment",15.95,"Yes","No","No","unknown","No","Working Class",6.63068338564237,1.11841491596429,5.85601703418262
"1066",0.28,12,"Low_segment",23.6,"Yes","No","No","Waterways","No","Working Class",5.63835466933375,1.61541998411165,5.25817222624361
"1067",0.45,38,"Low_segment",11.97,"Yes","No","No","Waterways","No","Working Class",7.30854279753919,2.37304355664261,6.55816943361554
"1068",0.63,29,"Low_segment",37.05,"No","No","Yes","Waterways","Yes","Working Class",8.60171814648593,3.36072254909644,6.75110146893676
"1069",0.75,30,"Medium_segment",35.71,"No","No","Yes","unknown","No","Working Class",8.02731225331902,5.34801188357189,7.46841052649222
"1070",0.77,7,"Low_segment",20.16,"Yes","Yes","Yes","Airways","No","Wealthy",4.00733318523247,1.51732262352629,5.78327118274646
"1071",0.39,29,"High_segment",84.61,"No","No","No","Waterways","No","Working Class",13.4890086519962,7.67928378788895,8.52175078976869
"1072",0.39,17,"High_segment",81.01,"Yes","Yes","No","Airways","No","Working Class",10.586609649449,4.49858670058531,7.44475144704944
"1073",0.17,24,"Medium_segment",96.66,"No","No","Yes","Waterways","No","Working Class",8.79482492801452,1.81807677754543,6.41281940843736
"1074",0.45,17,"Medium_segment",43.05,"No","No","Yes","unknown","No","Working Class",8.74337213127397,1.87487437593856,7.09378661270317
"1075",0.16,28,"Low_segment",24.87,"No","No","Yes","Roadways","No","Working Class",6.25382881157547,1.45861502269952,5.23559053663973
"1076",0.63,31,"High_segment",38.56,"No","Yes","No","Airways","No","Wealthy",14.0761417831247,8.45426617111342,10.9306131484426
"1077",0.75,27,"Medium_segment",26.74,"No","No","Yes","Roadways","No","Working Class",9.91452639965134,5.21363055838084,7.15202607010197
"1078",0.61,14,"High_segment",72.05,"No","No","No","Roadways","No","Working Class",10.8815128782151,4.48130619876571,8.04980055057172
"1079",0.13,22,"Low_segment",13.33,"Yes","No","No","Waterways","No","Working Class",5.78996017089725,1.10525683138678,4.72464068596426
